date,share_code,number_of_shares,domestic_cp_lt_5_raw,domestic_cp_gte_5_raw,domestic_fd_lt_5_raw,domestic_fd_gte_5_raw,domestic_ib_lt_5_raw,domestic_ib_gte_5_raw,domestic_id_lt_5_raw,domestic_id_gte_5_raw,domestic_is_lt_5_raw,domestic_is_gte_5_raw,domestic_mf_lt_5_raw,domestic_mf_gte_5_raw,domestic_ot_lt_5_raw,domestic_ot_gte_5_raw,domestic_pf_lt_5_raw,domestic_pf_gte_5_raw,domestic_sc_lt_5_raw,domestic_sc_gte_5_raw,foreign_cp_lt_5_raw,foreign_cp_gte_5_raw,foreign_fd_lt_5_raw,foreign_fd_gte_5_raw,foreign_ib_lt_5_raw,foreign_ib_gte_5_raw,foreign_id_lt_5_raw,foreign_id_gte_5_raw,foreign_is_lt_5_raw,foreign_is_gte_5_raw,foreign_mf_lt_5_raw,foreign_mf_gte_5_raw,foreign_ot_lt_5_raw,foreign_ot_gte_5_raw,foreign_pf_lt_5_raw,foreign_pf_gte_5_raw,foreign_sc_lt_5_raw,foreign_sc_gte_5_raw,total_scripless_raw
31-Mar-2026,MKAP,3.250.000.000,355.446.200,0,,,,,284.177.200,0,,,,,,,,,,,,,,,10.288.400,0,88.100,0,,,,,,,,,100,0,650.000.000
31-Mar-2026,MKNT,5.500.000.000,403.822.405,1.588.573.962,4.600,0,,,2.597.098.500,0,0,275.587.200,415.010.000,0,380.000,0,,,400.033,0,31.757.100,0,,,100,0,12.822.900,0,,,,,174.538.200,0,,,,,5.499.995.000
31-Mar-2026,MKPI,948.194.000,13.049.831,67.842.027,,,,,24.063.058,0,900.000,0,2.118.100,0,,,,,35.952.086,0,868.959,0,,,1.123.139,0,200,0,,,169.000,0,12.303.696,0,24.766,0,192,0,158.415.054
31-Mar-2026,MKTR,12.060.428.584,1.696.546.667,0,100,0,,,941.950.917,8.276.210.000,,,,,,,100.000,0,,,45.562.900,0,,,160.945.000,0,256.700,0,,,,,,,,,66.300,0,11.121.638.584
31-Mar-2026,MLBI,2.107.000.000,1.511.300,0,50.000,0,,,49.634.000,0,10.615.300,0,1.834.900,0,,,7.750.200,0,80,0,38.450.600,158.800.000,64.100,0,43.898.600,0,787.400,0,35.200,0,8.798.400,0,18.721.920,0,86.600,0,19.459.100,0,360.497.700
31-Mar-2026,MLIA,6.615.000.000,191.558.780,4.448.428.610,2.500,0,10.300,0,123.931.605,0,170.000,0,,,190,0,,,1.076.700,0,1.302.369.760,0,,,134.301.952,0,3.907.460,0,,,22.254.422,0,276.299.766,0,43.621.376,0,7.646.609,0,6.555.580.030
31-Mar-2026,MLPL,15.682.323.987,136.938.505,1.552.550.000,5.095.058,0,2.757.912,0,5.349.539.669,0,1.600.188,0,25.556.455,0,97.500,0,2.868.351,0,7.934.225,0,332.454.898,0,,,511.942.956,2.521.546.248,17.515.042,0,,,39.801.700,0,90.448.633,0,,,39.851.146,0,10.638.498.486
31-Mar-2026,MLPT,1.875.000.000,219.560.900,1.592.750.000,,,,,1.537.100,0,,,1.000,0,,,,,2.049.500,0,22.563.000,0,,,5.386.965,0,99.300,0,,,34.500,0,31.000.000,0,,,17.735,0,1.875.000.000
31-Mar-2026,MMIX,4.800.425.380,331.932.790,2.880.000.000,,,,,873.464.678,576.000.000,,,,,,,,,124.500.112,0,59.700,0,,,3.443.700,0,10.703.800,0,,,,,,,,,320.600,0,4.800.425.380
31-Mar-2026,MMLP,6.889.134.608,170.625.407,6.299.185.199,,,,,376.175.780,0,100.000,0,,,,,,,31.763.188,0,1,0,,,7.946.745,0,676.940,0,,,,,,,563.800,0,1.097.548,0,6.888.134.608
31-Mar-2026,MNCN,15.049.787.710,1.633.247.800,5.909.722.556,519.600,0,,,2.984.937.133,0,219.802.500,0,134.656.600,0,3.300,0,25.355.300,0,484.712.610,0,598.939.030,0,,,366.033.565,0,66.179.600,0,,,1.928.814.015,0,370.683.327,0,291.373.221,0,34.805.851,0,15.049.786.008
31-Mar-2026,MOLI,2.724.036.581,60.800.164,1.420.466.476,583,0,,,260.397.952,148.210.138,18.450,0,42.163.201,0,38,0,2.445,0,30.135,0,,,,,33.451.186,0,28.133,0,,,,,,,,,710.800,0,1.966.279.701
31-Mar-2026,MORA,23.646.668.691,912.068,15.646.368.681,7.500,0,,,19.216.800,0,122.700,0,62.500,0,,,,,11.100,0,548.033.600,0,,,6.255.854.410,0,309.632,0,,,,,,,,,1.175.769.700,0,23.646.668.691
31-Mar-2026,MPIX,1.562.574.308,2.738.200,0,,,,,467.748.558,0,,,,,,,,,,,,,,,925.100,0,14.315.250,0,,,,,,,,,1.847.200,0,487.574.308
31-Mar-2026,MPMX,4.386.963.276,15.531.399,2.753.233.541,435.000,0,,,1.045.612.307,0,15.934.300,0,97.419.700,0,,,2.812.900,0,36.269.652,0,27.971.648,0,,,68.845.778,0,4.300.600,0,,,218.550.113,0,70.633.353,0,24.097.007,0,5.315.978,0,4.386.963.276
31-Mar-2026,MPOW,816.997.053,2.027.100,0,100,0,,,183.056.100,91.621.248,,,,,,,,,,,6.339.300,46.568.689,,,76.100,0,76.053.664,44.934.838,,,,,,,,,305.800,366.014.114,816.997.053
31-Mar-2026,MPPA,12.966.640.084,95.030.700,6.500.840.762,10.551,0,288.400,0,4.282.532.905,0,63.461.316,0,141.104.900,0,,,4.769.200,0,16.183,0,539.796.702,0,,,131.656.852,0,20.669.269,0,,,,,300.200,1.148.862.825,,,36.363.664,0,12.965.704.429
31-Mar-2026,MPRO,9.942.500.000,0,1.000.000.000,,,,,24.766.600,1.112.500.000,,,,,,,,,39,0,61,0,,,58.100,0,200,0,,,,,1.467.675.000,0,,,,,3.605.000.000
31-Mar-2026,MPXL,2.000.014.667,78.132.100,0,,,,,306.578.747,0,,,,,,,,,2.154.220,0,,,,,4.615.800,0,8.518.800,0,,,,,,,,,15.000,0,400.014.667
31-Mar-2026,MRAT,428.000.000,28.363.800,0,,,,,87.666.200,0,,,,,,,,,,,,,,,1.234.700,0,2.764.900,0,,,,,,,,,437.500,0,120.467.100
31-Mar-2026,MREI,517.791.681,43.651.005,106.281.536,34,0,24.004,0,48.789.273,0,195.418,76.816.535,1.808.500,0,86.430,0,,,699.185,0,82.034.278,0,,,99.974.742,33.314.855,17.653.003,0,,,,,1.200.360,0,,,2.266,0,512.531.424
31-Mar-2026,MSIE,1.460.007.754,26.370.300,0,,,,,331.284.804,0,,,,,,,,,,,,,,,,,2.352.650,0,,,,,,,,,,,360.007.754
31-Mar-2026,MSIN,60.676.178.205,5.076.395.483,9.925.045.805,,,,,1.606.807.615,0,58.984.100,0,185.715.500,0,856.700,0,229.803.850,0,478.339.763,5.444.285.700,3.771.877.356,0,,,613.735.785,0,8.670.500,0,5.261.100,0,332.701.468,0,2.438.459.101,0,129.244.558,0,17.611.321,0,30.323.795.705
31-Mar-2026,MSJA,5.882.352.900,178.057.500,625.554.244,,,,,363.519.500,0,,,4.673.200,0,,,,,54.000.000,0,,,,,35.470.800,0,92.693.256,0,,,,,,,,,2.384.400,0,1.356.352.900
31-Mar-2026,MSKY,1.994.370.480,87.201.600,1.347.740.000,,,,,426.769.933,0,,,31.044.300,0,,,,,33.141.647,0,4.081.325,0,,,17.327.314,0,1.681.100,0,,,,,16.250.100,0,,,29.133.161,0,1.994.370.480
31-Mar-2026,MSTI,3.139.416.200,238.700,0,832.400,0,,,155.077.900,0,48.343.900,0,62.272.700,0,,,12.401.400,0,177,0,5.294.381,0,,,17.727.719,0,5.689.300,0,,,64.257.200,0,95.386.800,0,2.376.900,0,1.516.723,0,471.416.200
31-Mar-2026,MTDL,12.276.884.585,1.042.185.905,0,8.230,0,1.567.490,0,2.914.244.105,2.038.120.505,36.083.110,0,15.484.405,0,3.650,0,,,29.074.844,0,163.027.526,0,,,118.667.994,789.322.840,7.610.285,0,,,559.859.810,0,14.351.828,0,9.340.730,0,31.631.748,0,7.770.585.005
31-Mar-2026,MTEL,83.559.677.444,3.882.010.530,4.993.349.700,155.195.800,0,,,1.582.605.016,0,572.896.300,0,439.740.708,0,7.100,0,93.022.094,0,14.014.634,0,290.163.579,0,1.026.200,0,1.734.750.070,0,4.237.800,0,18.948.700,0,1.276.736.474,0,3.737.225.004,4.450.091.300,285.424.520,0,6.303.871,0,23.537.749.400
31-Mar-2026,MTFN,31.842.082.852,5.036.257.179,4.577.950.773,1.071.951,0,8.408.850,0,7.339.042.189,0,428.059.727,0,1.327.870.946,0,,,417.578.181,0,255.502.191,0,1.454.372.215,0,,,922.712.865,0,44.684.003,0,,,21.930,0,240.186.450,9.687.658.727,,,11.246.800,0,31.752.624.977
31-Mar-2026,MTLA,7.655.126.330,759.637.993,1.148.268.950,28.330,0,,,1.376.274.508,0,374.758.601,0,120.196.176,0,10.264.455,0,,,153.809.478,553.900.961,25,0,,,68.492.702,0,1.170,0,,,767.300,0,,,,,218.053.181,0,4.784.453.830
31-Mar-2026,MTMH,2.068.526.950,90.711.300,0,,,,,69.367.550,0,,,,,,,,,,,80.884.400,0,,,5.831.300,0,149.900,0,,,,,82.449.300,0,,,2.382.600,0,331.776.350
31-Mar-2026,MTPS,2.084.850.829,20.661.502,385.279.328,26.255,0,,,343.019.741,0,283.612,104.794.200,150.551.611,0,27.643,0,104.400,0,6.925.487,0,,,,,100,0,644.978,0,,,,,,,,,6.300,0,1.012.325.157
31-Mar-2026,MTRA,770.000.000,27.066.900,0,,,,,122.029.500,0,,,,,,,,,,,,,,,2.000.000,0,1.000.000,0,,,,,,,,,17.874.100,0,169.970.500
31-Mar-2026,MTSM,232.848.000,4.944.476,59.946.748,,,80,0,16.059.412,0,,,,,,,,,,,,,,,584.100,0,1.272.200,0,,,,,,,,,616.000,0,83.423.016
31-Mar-2026,MTWI,2.924.486.639,50.477.602,2.512.097.613,,,,,271.990.376,0,,,,,78.300,0,,,57,0,26.062.900,0,,,800,0,800,0,,,,,,,,,63.778.191,0,2.924.486.639
31-Mar-2026,MUTU,3.142.950.585,205.596.100,230.000.000,275,0,,,823.468.535,0,,,,,,,,,75,0,,,,,5.466.900,0,4.498.700,0,,,,,,,,,3.920.000,0,1.272.950.585
31-Mar-2026,MYOH,2.206.312.500,100.068.738,0,,,,,87.848.373,312.776.250,4.771.300,0,233.238.800,0,,,,,842,0,169.922.698,0,,,57.219.978,0,23.645.174,0,,,1.049.100,0,1.043,1.204.136.359,,,11.612.595,0,2.206.291.250
31-Mar-2026,MYOR,22.358.699.725,237.241.025,0,25.854.575,0,807.675,0,208.042.264,0,808.296.000,0,546.987.415,0,903.825,0,183.569.750,0,2.664.440,0,24.993.256,0,,,118.888.042,0,1.851.125,0,2.055.100,0,766.740.267,0,447.713.360,0,77.894.002,0,11.401.004,0,3.465.903.125
31-Mar-2026,MYRX,86.703.220.792,4.381.435.900,0,65.934.100,0,667.260.606,0,25.834.824.691,0,377.325.646,9.422.151.430,5.804.601.192,0,0,19.180.396.779,87.580.981,0,2.381.669.240,0,1.500.469.008,0,,,5.531.435.036,0,135.257.066,0,23.887.400,0,2.795.376.710,0,4.351.806.788,0,306.000.800,0,3.383.430.019,0,86.230.843.392
31-Mar-2026,MYRXP,1.120.995.000,1.860.000,0,,,,,642.632.179,297.019.100,,,,,0,172.969.221,,,1.445.000,0,,,,,,,4.763.000,0,,,,,,,,,250.000,0,1.120.938.500
31-Mar-2026,MYTX,7.747.281.949,128.187.400,7.096.561.116,,,9.194.500,0,412.689.179,0,,,,,,,,,13.003,0,,,,,51.334.600,0,820.900,0,,,,,,,,,900,0,7.698.801.598
31-Mar-2026,NAIK,3.327.394.080,17.900.000,1.814.383.600,,,,,797.785.480,665.616.400,,,,,,,,,100,0,647.000,0,,,14.860.800,0,14.602.200,0,,,,,,,,,1.598.500,0,3.327.394.080
31-Mar-2026,NANO,4.285.440.269,69.913.900,2.260.727.987,300,0,,,1.777.678.852,0,,,,,40.000,0,,,1.798.350,0,,,,,163.826.800,0,11.162.880,0,,,,,,,,,291.200,0,4.285.440.269
31-Mar-2026,NASA,11.004.929.322,3.087.313.057,4.700.600.000,40.479,0,,,1.291.837.220,0,311.322.093,0,1.445.466.550,0,,,288.676,0,164.880.801,0,118,0,,,5.042,0,3.113.886,0,,,,,,,,,61.400,0,11.004.929.322
31-Mar-2026,NASI,807.400.000,21.120.700,0,,,,,171.186.100,0,,,,,,,,,,,3.124.400,0,,,13.436.300,0,30.495.400,0,,,,,,,,,637.100,0,240.000.000
31-Mar-2026,NATO,8.001.111.504,2.032.645.339,2.753.663.399,,,,,24.478.604,0,156.081.050,0,330.616.000,0,,,31.745.000,0,,,2.633.647.712,0,,,38.204.500,0,22.600,0,,,,,,,,,7.300,0,8.001.111.504
31-Mar-2026,NAYZ,2.550.011.472,80.228.894,1.581.000.000,,,,,536.162.378,330.563.000,,,,,,,,,,,2.000.000,0,,,18.701.500,0,115.700,0,,,,,,,,,1.240.000,0,2.550.011.472
31-Mar-2026,NCKL,63.098.600.000,2.588.495.300,0,12.530.600,0,,,1.514.978.900,0,390.421.700,0,416.875.149,0,356.000,0,53.938.200,0,6.098.577,0,217.727.579,0,,,2.153.057.109,0,26.462.100,0,144.518.000,0,1.189.439.206,0,150.412.760,4.048.785.400,294.705.173,0,28.356.247,0,13.237.158.000
31-Mar-2026,NELY,2.350.000.000,6.905.500,1.970.091.600,54.600,0,,,172.212.400,0,,,,,,,,,,,0,188.508.800,,,921.700,0,2.978.700,0,,,,,,,,,7.689.400,0,2.349.362.700
31-Mar-2026,NEST,4.112.500.000,375.233.700,0,,,,,149.351.200,3.104.246.700,,,,,,,,,100.000,0,1.050.000,205.625.000,,,9.272.200,206.000.000,55.730.900,0,,,,,,,,,5.890.300,0,4.112.500.000
31-Mar-2026,NETV,41.360.517.722,3.699.462.247,3.309.636.706,100,0,,,1.004.785.003,0,,,,,,,,,100,0,,,,,47.284.200,0,15.646.550,0,,,9.300.000,0,,,,,164.515.650,0,8.250.630.556
31-Mar-2026,NFCX,666.667.500,96.279.780,419.603.700,,,,,95.704.200,0,2.168.300,0,4.271.500,0,,,,,4.009.300,0,3.400.000,0,,,355.200,40.290.920,163.300,0,,,,,250.000,0,,,171.300,0,666.667.500
31-Mar-2026,NICE,6.082.020.000,385.342.800,5.450.616.000,,,,,237.749.900,0,,,,,,,,,32.000,0,138.100,0,,,1.479.400,0,6.081.700,0,,,,,,,,,580.100,0,6.082.020.000
31-Mar-2026,NICK,651.150.000,30.319.700,488.252.800,,,,,40.219.400,0,,,,,,,,,148.500,0,,,,,31.509.800,0,46.100,0,,,,,,,,,60.653.700,0,651.150.000
31-Mar-2026,NICL,10.635.644.907,241.445.600,0,2.800,0,,,2.561.036.507,0,1.840.500,0,,,,,,,16.457,0,927.002,0,,,62.095.041,0,4.813.000,0,,,61.113.800,0,1.333.100,0,12.742.700,0,25.778.400,0,2.973.144.907
31-Mar-2026,NIKL,2.523.350.000,3.449.988,0,,,,,223.886.954,0,2.030.000,260.152.600,129.682.836,0,30.000,0,,,176,0,3.226.400,1.387.842.500,,,2.639.000,0,3.212.796,0,,,,,,,,,100.600,0,2.016.253.850
31-Mar-2026,NINE,2.157.000.000,2.834.334,0,200,0,,,1.247.341.635,110.000.000,,,,,1.000.000,0,,,,,0,773.352.631,,,16.128.300,0,6.138.900,0,,,,,,,,,204.000,0,2.157.000.000
31-Mar-2026,NIPS,1.635.333.332,36.914.733,542.532.846,,,,,165.933.891,87.144.079,2.439.100,124.057.589,576.100,0,977.611,0,,,69.945.439,196.224.607,279.888.957,0,,,41.504.000,0,2.835.380,0,,,12.683.500,0,4.181.500,0,,,488.000,0,1.568.327.332
31-Mar-2026,NIRO,22.198.871.804,343.032.120,16.703.543.680,,,,,252.674.144,0,2.235.661.400,0,2.393.328.600,0,,,,,152.330.412,0,944.468,0,,,18.181.980,0,11.300,0,,,28.455.300,0,30.845.900,0,,,39.862.500,0,22.198.871.804
31-Mar-2026,NISP,22.945.296.972,998.946.256,0,,,946.436,0,1.316.711.485,0,32.555.600,0,21.489.200,0,,,,,32.802.642,0,193.453.670,19.521.391.224,,,71.888.589,0,11.252.784,0,,,447.800.017,0,20.935.329,0,21.714.816,0,13.804.739,0,22.705.692.787
31-Mar-2026,NOBU,7.478.443.899,531.170.800,2.910.088.633,15,0,,,360.406.865,0,,,200.000,0,,,,,4.220.324,0,14.940.985,0,,,47.421.036,0,3.959.147,0,0,2.991.377.559,,,,,,,23.525.396,516.348.700,7.403.659.460
31-Mar-2026,NPGF,3.240.235.840,8.421.600,2.592.188.640,,,,,623.639.800,0,,,,,,,,,,,,,,,15.801.000,0,184.600,0,,,,,,,,,200,0,3.240.235.840
31-Mar-2026,NRCA,2.496.258.344,65.380.568,1.745.563.000,98.500,0,,,597.493.876,0,,,1.846.500,0,,,,,330.180,0,14.637.520,0,,,46.869.100,0,787.700,0,,,,,,,711.200,0,7.870.200,0,2.481.588.344
31-Mar-2026,NSSS,23.801.568.645,1.501.404.500,13.406.825.500,,,,,3.786.404.034,2.784.929.500,75.480.000,0,87.051.500,0,250.000,0,,,1.129.359.650,0,321.518.350,0,,,33.010.500,0,39.187.000,0,,,6.672.900,0,611.666.811,0,7.031.900,0,10.776.500,0,23.801.568.645
31-Mar-2026,NTBK,2.700.064.877,4.068.500,1.400.000.000,,,,,1.274.642.027,0,,,,,100,0,,,50,0,,,,,17.501.600,0,3.649.600,0,,,,,,,,,203.000,0,2.700.064.877
31-Mar-2026,NUSA,7.700.000.148,331.316.786,0,210,0,202.847.607,0,2.164.026.021,0,341.806.002,0,767.099.603,0,0,2.927.061.900,4.967.234,0,560.505.715,0,,,,,4.720.700,0,4.081.870,0,,,,,,,,,1.966.500,0,7.310.400.148
31-Mar-2026,NZIA,2.197.540.705,283.527.822,0,2.433,0,,,173.551.646,0,19.791,0,1.475.650,0,,,112.500,0,111,0,,,,,2.820.200,0,21.352,0,,,,,1.000,0,,,8.200,0,461.540.705
31-Mar-2026,OASA,6.347.220.000,870.354.411,649.928.000,,,,,1.936.128.369,2.237.506.593,,,,,,,,,96.624.580,0,81.165.100,0,,,120.301.597,0,5.065.900,0,,,,,64.060.000,0,,,286.085.450,0,6.347.220.000
31-Mar-2026,OBAT,680.376.575,22.206.000,0,,,,,131.815.075,87.299.600,,,,,2.800,0,,,700.000,0,,,,,711.100,0,6.443.800,0,,,,,,,,,1.198.200,0,250.376.575
31-Mar-2026,OBMD,805.992.931,16.350.900,0,,,,,214.274.731,161.980.200,,,,,500,0,,,100,0,,,,,1.728.100,0,42.000,0,,,,,,,,,16.400,0,394.392.931
31-Mar-2026,OCAP,273.200.000,0,15.940.100,,,,,16.357.600,117.468.000,,,,,10.000,0,,,,,,,,,,,200,0,,,,,,,,,0,122.948.000,272.723.900
31-Mar-2026,OILS,454.056.563,6.743.400,0,,,,,156.337.938,0,,,,,,,,,25,0,,,,,596.500,0,4.945.000,0,,,,,,,,,1.296.300,0,169.919.163
31-Mar-2026,OKAS,2.373.449.165,91.164.568,918.304.978,,,,,466.917.607,0,,,,,,,,,810,0,0,194.996.613,,,81.604.671,0,7.303.440,0,,,,,3.400.290,0,,,2.234.800,0,1.765.927.777
31-Mar-2026,OLIV,1.900.073.314,69.607.700,1.290.157.112,,,,,438.278.602,0,,,,,,,,,,,,,,,100,0,102.029.800,0,,,,,,,,,,,1.900.073.314
31-Mar-2026,OMED,27.058.850.000,1.258.116.500,0,,,,,484.843.700,0,,,12.121.200,0,,,,,280,0,846.523,0,,,1.362.525.800,0,287.200,0,,,,,928.258.000,0,10.469.197,0,1.381.600,0,4.058.850.000
31-Mar-2026,OMRE,2.945.211.000,592.754.131,1.014.040.019,,,10.000,0,5.762.286,0,,,,,,,,,500,0,25.723.500,1.295.522.972,,,1.080.695,0,,,,,,,,,,,6.600,0,2.934.900.703
31-Mar-2026,OPMS,1.000.000.000,20.000,184.038.900,,,,,214.926.000,0,,,,,,,,,,,33.500,0,,,450.500,0,404.400,0,,,,,600,0,,,126.100,0,400.000.000
31-Mar-2026,PACK,15.457.364.874,355.355.120,7.158.728.927,1.080,0,,,6.351.964.867,0,,,,,,,,,32,0,68,0,,,407.865.800,0,1.033.002.580,0,,,,,,,,,150.446.400,0,15.457.364.874
31-Mar-2026,PADA,3.150.000.000,72.341.800,1.687.455.000,372.300,0,,,777.684.500,364.547.200,,,,,0,197.997.800,,,,,4.859.000,0,,,42.995.900,0,195.300,0,,,,,,,,,1.551.200,0,3.150.000.000
31-Mar-2026,PADI,11.307.246.524,761.155.599,0,27.530.020,0,,,9.873.853.500,0,796.564,0,426.353.324,0,6.376.989,0,81,0,52.957.385,0,7.901.340,0,,,50.638.000,0,13.552.142,0,,,,,7.800,0,,,2.869.080,0,11.223.991.824
31-Mar-2026,PAFI,1.611.067.000,5.128.500,0,,,,,306.000,0,,,,,,,,,1.000,0,10.000.000,88.589.490,,,,,,,,,,,,,,,,,104.024.990
31-Mar-2026,PALM,15.732.874.458,296.749.300,9.127.783.531,,,,,296.218.100,5.193.095.602,,,,,,,,,125,0,18.629.700,0,,,4.926.393,0,761.626.407,0,,,,,30.000.000,0,,,3.845.300,0,15.732.874.458
31-Mar-2026,PAMG,3.125.000.000,50.465.200,0,,,,,827.656.600,2.132.397.200,,,,,,,,,,,,,,,12.438.500,0,1.442.500,0,,,,,,,,,600.000,0,3.025.000.000
31-Mar-2026,PANI,18.117.025.598,263.150.182,0,50.765,0,,,570.062.149,0,18.170.342,0,16.363.354,0,9.200,0,1.411.622,0,5.953.107,0,972.578.848,0,,,471.190.935,0,1.755.096,0,1.821.830,0,9.329.023,0,401.301.306,0,530.504,0,210.939.676,0,2.944.617.939
31-Mar-2026,PANR,1.387.500.000,304.531.809,622.927.623,,,,,47.675.519,400.883.753,,,,,,,,,1.102.003,0,,,,,3.495.493,0,901.200,0,,,,,5.981.300,0,,,1.300,0,1.387.500.000
31-Mar-2026,PANS,720.000.000,20.259.950,216.000.000,,,0,51.200.000,235.617.816,0,,,15.499.860,0,,,,,8.573.124,0,396.200,0,,,1.309.400,0,795.950,0,,,9.991.600,0,44.100,0,,,2.712.000,0,562.400.000
31-Mar-2026,PART,2.812.006.719,200.110.400,0,,,,,512.576.019,0,,,,,,,,,,,697.300,0,,,56.756.200,0,503.100,0,,,,,,,,,1.363.700,0,772.006.719
31-Mar-2026,PBID,7.500.000.000,4.684.100,5.600.000.000,400,0,,,1.257.908.000,627.037.600,,,,,548.600,0,,,,,1.009.348,0,256.000,0,4.048.152,0,620.300,0,,,95.600,0,,,928.000,0,2.863.900,0,7.500.000.000
31-Mar-2026,PBRX,21.482.028.246,1.302.250.261,6.674.891.359,11.333,0,,,7.472.295.641,0,103.911,0,18.909.067,0,8,0,59.500,0,33.392.315,0,90,3.866.456.000,,,1.311.241.464,0,558.582.397,0,,,125.000.000,0,101.765.300,0,,,337.600,0,21.465.296.246
31-Mar-2026,PBSA,3.000.000.000,63.360.700,2.511.610.600,,,,,207.362.300,0,,,990.100,0,,,,,1.735.800,0,6.600.200,0,,,153.515.900,0,107.600,0,,,,,,,,,54.716.800,0,3.000.000.000
31-Mar-2026,PCAR,1.166.666.700,98.604.601,58.360.000,64.255,0,,,430.770.275,0,0,305.535.018,257.497.474,0,57,0,9.761.099,0,4.013.214,0,,,,,932.200,0,1.116.707,0,,,,,,,,,11.800,0,1.166.666.700
31-Mar-2026,PDES,715.000.000,79.979.600,568.000.600,,,,,66.897.300,0,,,,,,,,,,,,,,,52.000,0,70.500,0,,,,,,,,,,,715.000.000
31-Mar-2026,PDPP,3.061.341.438,76.312.468,0,176,0,,,380.537.989,1.377.603.955,,,,,,,,,205,0,,,,,874.197,0,1.468.278,1.224.536.945,,,,,,,,,7.225,0,3.061.341.438
31-Mar-2026,PEGE,2.833.417.056,86.393.700,256.833.500,,,,,730.895.286,536.725.020,,,1.079.400,0,,,,,,,2.000.600,1.198.224.900,,,19.347.900,0,612.600,0,,,,,701.400,0,,,602.700,0,2.833.417.006
31-Mar-2026,PEHA,840.000.000,3.700,476.901.860,100,0,,,251.559.990,87.899.150,,,,,371.100,0,,,,,,,,,1.111.400,0,35.900,0,,,,,,,,,288.900,0,818.172.100
31-Mar-2026,PEVE,1.765.625.000,221.689.500,700.000.000,,,,,87.189.700,0,,,26.529.800,0,65.100,0,,,,,,,,,1.622.800,0,28.000,0,,,,,,,,,16.000.100,0,1.053.125.000
31-Mar-2026,PGAS,24.241.508.196,101.952.000,0,14.564.600,0,2.500.000,0,1.766.279.246,0,1.702.138.800,0,562.513.863,0,95.600,0,99.810.100,0,440.148.717,0,598.786.476,0,118.635.390,0,377.866.611,0,10.291.420,0,105.095.148,0,2.314.154.553,0,1.087.995.174,0,970.066.285,0,159.443.957,0,10.432.337.940
31-Mar-2026,PGEO,41.831.815.911,2.175.829.200,0,8.109.900,0,,,1.240.412.007,0,220.377.500,0,265.367.160,0,330.000,0,115.809.400,0,12.860.095,0,97.325.339,6.209.421.300,,,133.955.065,0,14.513.700,0,3.724.482,0,130.296.707,0,84.285.121,0,8.994,0,73.047.941,0,10.785.673.911
31-Mar-2026,PGJO,795.859.095,2.164.500,654.987.850,,,,,80.933.205,0,,,,,,,,,40,0,,,,,1.103.200,0,56.547.300,0,,,,,,,,,123.000,0,795.859.095
31-Mar-2026,PGLI,488.000.000,21.103.513,228.500.000,,,,,109.059.187,124.400.000,,,,,,,,,2.099.500,0,158.700,0,,,400,0,63.700,0,,,,,,,,,2.615.000,0,488.000.000
31-Mar-2026,PGUN,5.737.848.882,368.857.000,900.000.250,,,,,71.605.750,0,,,,,,,,,,,,,,,48.000,0,51.500,0,,,,,,,,,,,1.340.562.500
31-Mar-2026,PICO,568.375.000,30.677.646,362.282.857,,,,,161.207.042,0,,,,,6.000,0,,,5.519.000,0,227.000,0,,,800,0,1.494.155,0,,,879.500,0,,,,,29.500,0,562.323.500
31-Mar-2026,PIPA,3.426.097.190,6.608.700,1.710.331.400,,,,,1.644.698.440,0,,,,,,,,,50,0,45.800,0,,,47.708.600,0,6.851.800,0,,,,,,,,,9.852.400,0,3.426.097.190
31-Mar-2026,PJAA,1.599.999.998,6.250.318,0,175,0,,,122.343.474,0,,,5.112.585,0,59,0,,,10.089,0,2.104.000,0,,,13.904.500,0,25.500,0,,,,,1.885.800,0,,,8.363.500,0,160.000.000
31-Mar-2026,PJHB,1.920.000.000,49.800,0,100,0,,,469.712.500,0,,,,,,,,,,,168.500,0,,,3.260.700,0,6.556.300,0,,,,,,,,,252.100,0,480.000.000
31-Mar-2026,PKPK,1.200.000.000,29.708.618,900.000.000,,,,,260.098.782,0,,,,,,,,,500,0,,,,,2.324.100,0,669.400,0,,,1.500.000,0,,,,,5.698.600,0,1.200.000.000
31-Mar-2026,PLAN,896.709.596,1.971.200,0,200.500,0,,,268.110.096,0,,,,,,,,,,,,,,,100,0,1.409.700,0,,,,,,,,,18.000,0,271.709.596
31-Mar-2026,PLAS,1.184.200.000,90.973.198,0,,,13.923.300,0,203.489.133,0,51.830.215,0,129.486.169,0,35.062.335,0,,,37.692.760,0,,,,,60.800.140,100.500.000,483.250,0,,,10.000.000,0,6.093.000,0,,,56.343.600,0,796.677.100
31-Mar-2026,PLIN,3.550.000.000,26.851.770,3.429.674.130,,,54.900,0,29.022.195,0,35.073.700,0,,,,,,,3.483.505,0,1.500,0,,,992.100,0,18.900,0,,,341.300,0,698.200,0,,,3.275.800,0,3.529.488.000
31-Mar-2026,PMJS,13.755.600.000,589.750.000,0,,,,,350.750.200,0,286.114.000,0,,,,,,,,,0,4.676.904.000,,,4.756.200,0,338.200,0,,,,,,,,,5.400,0,5.908.618.000
31-Mar-2026,PMMP,2.588.300.000,24.611.264,1.086.476.200,,,,,889.782.436,580.000.000,,,,,,,,,900,0,898.800,0,,,2.633.200,0,3.897.200,0,,,,,,,,,,,2.588.300.000
