date,share_code,issuer_name,investor_name,investor_type,local_foreign,nationality,domicile,holdings_scripless_raw,holdings_scrip_raw,total_holding_shares_raw,percentage_raw
31-Mar-2026,RAAM,TRIPAR MULTIVSION PLUS Tbk,SAFARI ASIA LIMITED,IB,F,,HONG KONG,89.500.000,0,89.500.000,"1,31"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,GLOBALASIA CAPITAL INVESTAMA PT,OT,L,,,0,1.200.000.000,1.200.000.000,"38,36"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,AGUSTIN WIDYAWATI,ID,L,INDONESIAN,INDONESIA,154.014.600,0,154.014.600,"4,92"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,gideon suryatika,ID,L,INDONESIAN,INDONESIA,135.041.657,0,135.041.657,"4,32"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,CHANDRA GUNAWAN,ID,L,INDONESIAN,INDONESIA,118.871.600,0,118.871.600,"3,80"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,SUSANNA HENDRO,ID,L,INDONESIAN,INDONESIA,110.384.400,0,110.384.400,"3,53"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,BATARA BAYU SOEDARWANTO,ID,L,INDONESIAN,INDONESIA,70.732.200,0,70.732.200,"2,26"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,YOHANES HALIM,ID,L,INDONESIAN,INDONESIA,69.601.600,0,69.601.600,"2,23"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,JOE S,ID,L,INDONESIAN,INDONESIA,55.050.000,0,55.050.000,"1,76"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,HO SIE FONG JOHN,ID,L,INDONESIAN,INDONESIA,40.532.400,0,40.532.400,"1,30"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,BASUNANDA BINTANG,ID,L,INDONESIAN,INDONESIA,36.000.000,0,36.000.000,"1,15"
31-Mar-2026,RAFI,SARI KREASI BOGA Tbk,SUMITRO,ID,L,INDONESIAN,INDONESIA,32.220.800,0,32.220.800,"1,03"
31-Mar-2026,RAJA,RUKUN RAHARJA Tbk,PT SENTOSA BERSAMA MITRA,CP,L,,INDONESIA,1.498.372.004,0,1.498.372.004,"35,45"
31-Mar-2026,RAJA,RUKUN RAHARJA Tbk,HAPSORO,ID,L,INDONESIAN,INDONESIA,1.163.236.100,0,1.163.236.100,"27,52"
31-Mar-2026,RAJA,RUKUN RAHARJA Tbk,PT TIRTA ORISA YASA,CP,L,,INDONESIA,523.174.000,0,523.174.000,"12,38"
31-Mar-2026,RAJA,RUKUN RAHARJA Tbk,PT ZEZE AJUWEL TAMBANG,CP,L,,INDONESIA,59.040.400,0,59.040.400,"1,40"
31-Mar-2026,RALS,RAMAYANA LESTARI SENTOSA Tbk,PT RAMAYANA LESTARI SENTOSA,CP,L,,INDONESIA,961.222.700,0,961.222.700,"13,55"
31-Mar-2026,RALS,RAMAYANA LESTARI SENTOSA Tbk,PAULUS TUMEWU,ID,L,INDONESIAN,INDONESIA,0,260.000.000,260.000.000,"3,66"
31-Mar-2026,RALS,RAMAYANA LESTARI SENTOSA Tbk,PT RAMAYANA MAKMURSENTOSA,CP,L,,INDONESIA,203.513.800,3.965.000.000,4.168.513.800,"58,74"
31-Mar-2026,RALS,RAMAYANA LESTARI SENTOSA Tbk,JAKARTA INTILAND PT,CP,L,,INDONESIA,156.159.200,0,156.159.200,"2,20"
31-Mar-2026,RALS,RAMAYANA LESTARI SENTOSA Tbk,DRS LO KHENG HONG,ID,L,INDONESIAN,INDONESIA,155.351.700,0,155.351.700,"2,19"
31-Mar-2026,RALS,RAMAYANA LESTARI SENTOSA Tbk,NT TST CO S/A EDGBASTON ASIAN EQUITY (JERSEY) TRUST,OT,F,,JERSEY,78.890.100,0,78.890.100,"1,11"
31-Mar-2026,RANC,SUPRA BOGA LESTARI Tbk,PT GLOBAL DIGITAL NIAGA TBK,CP,L,,INDONESIA,1.103.853.228,0,1.103.853.228,"70,56"
31-Mar-2026,RANC,SUPRA BOGA LESTARI Tbk,PT WIJAYA SUMBER SEJAHTERA,CP,L,,INDONESIA,185.113.597,0,185.113.597,"11,83"
31-Mar-2026,RANC,SUPRA BOGA LESTARI Tbk,PT PRIMA RASA INTI,CP,L,,INDONESIA,90.051.343,0,90.051.343,"5,76"
31-Mar-2026,RANC,SUPRA BOGA LESTARI Tbk,PT GUNAPRIMA KARYAPERKASA,CP,L,,INDONESIA,72.730.690,0,72.730.690,"4,65"
31-Mar-2026,RANC,SUPRA BOGA LESTARI Tbk,PT EKAPUTRI MANDIRI,CP,L,,INDONESIA,36.368.112,0,36.368.112,"2,32"
31-Mar-2026,RANC,SUPRA BOGA LESTARI Tbk,KENTJANA WIDJAJA,ID,L,INDONESIAN,INDONESIA,19.901.400,0,19.901.400,"1,27"
31-Mar-2026,RATU,RAHARJA ENERGI CEPU Tbk,RUKUN RAHARJA TBK,CP,L,,INDONESIA,1.867.121.000,0,1.867.121.000,"68,77"
31-Mar-2026,RATU,RAHARJA ENERGI CEPU Tbk,CHANDRA DAYA INVESTASI,CP,L,,INDONESIA,135.481.100,0,135.481.100,"4,99"
31-Mar-2026,RATU,RAHARJA ENERGI CEPU Tbk,MORGAN STANLEY AND CO INTERNATIONAL PLC,CP,F,,UNITED KINGDOM,53.529.500,0,53.529.500,"1,97"
31-Mar-2026,RATU,RAHARJA ENERGI CEPU Tbk,PT PETRINDO JAYA KREASI TBK,CP,L,,INDONESIA,44.241.200,0,44.241.200,"1,63"
31-Mar-2026,RATU,RAHARJA ENERGI CEPU Tbk,PETROSEA,CP,L,,INDONESIA,34.723.300,0,34.723.300,"1,28"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,RICHARD R WIRIAHARDJA,ID,L,INDONESIAN,INDONESIA,1.378.060.918,0,1.378.060.918,"51,88"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,PT. RISTIA BMS CAPITAL,CP,L,,INDONESIA,130.089.963,0,130.089.963,"4,90"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,REKSA DANA MINNA PADI INDRAPRASTHA SHM SYARIAH,MF,L,,INDONESIA,127.977.200,0,127.977.200,"4,82"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,123.896.700,0,123.896.700,"4,66"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,44.172.825,0,44.172.825,"1,66"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,AGUS PRAYITNO,ID,L,INDONESIAN,INDONESIA,29.444.700,0,29.444.700,"1,11"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,PT ARTHA ERA PRIMAYASA,CP,L,,INDONESIA,29.224.086,0,29.224.086,"1,10"
31-Mar-2026,RBMS,RISTIA BINTANG MAHKOTASEJATI Tbk,ROY TJOKROWIDJOYO,ID,L,INDONESIAN,INDONESIA,26.750.300,0,26.750.300,"1,01"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,PT. GELORA RIMBA JAYA,CP,L,,INDONESIA,613.620.000,0,613.620.000,"77,92"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,DAVID CHRISTIAN WAHYUDI SILAS,ID,L,INDONESIAN,INDONESIA,20.190.520,0,20.190.520,"2,56"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,DEDI JUSUF,ID,L,INDONESIAN,INDONESIA,19.165.325,0,19.165.325,"2,43"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,ADHITYA CHANDRA WIJAYA,ID,L,INDONESIAN,INDONESIA,16.380.000,0,16.380.000,"2,08"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,DANIEL ADI PRATIKTO,ID,L,INDONESIAN,INDONESIA,16.258.825,0,16.258.825,"2,06"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,HENRY ARDIAN SUTANTO,ID,L,INDONESIAN,INDONESIA,13.796.575,0,13.796.575,"1,75"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,YUKKY HARRY WIBOWO,ID,L,INDONESIAN,INDONESIA,12.219.005,0,12.219.005,"1,55"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,DIAN PRIYADI,ID,L,INDONESIAN,INDONESIA,11.354.120,0,11.354.120,"1,44"
31-Mar-2026,RCCC,UTAMA RADAR CAHAYA Tbk,RUDY HARTONO,ID,L,INDONESIAN,INDONESIA,10.415.095,0,10.415.095,"1,32"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,SUTIADI WIDJAJA,ID,L,INDONESIAN,INDONESIA,114.259.300,0,114.259.300,"42,51"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,TURNIADY WIDJAJA,ID,L,INDONESIAN,INDONESIA,50.444.500,0,50.444.500,"18,77"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,WIRIADY WIDJAJA,ID,L,INDONESIAN,INDONESIA,22.659.900,0,22.659.900,"8,43"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,KARTA WIDJAJA,ID,L,INDONESIAN,INDONESIA,17.182.200,0,17.182.200,"6,39"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,TENG GOAT NIO,ID,L,INDONESIAN,INDONESIA,13.399.000,0,13.399.000,"4,98"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,YUNIASARI,ID,L,INDONESIAN,INDIA,12.945.800,0,12.945.800,"4,82"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,HERRIJANTO WIDJAJA,ID,L,INDONESIAN,INDONESIA,7.334.500,0,7.334.500,"2,73"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,HENDRY JONATHAN WIDJAJA,ID,L,INDONESIAN,INDONESIA,6.186.500,0,6.186.500,"2,30"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,ANTHONNY WIDJAJA,ID,L,INDONESIAN,INDONESIA,6.061.800,0,6.061.800,"2,26"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,GUNAWAN WIDJAYA,ID,L,INDONESIAN,INDONESIA,6.052.400,0,6.052.400,"2,25"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,LANIWATI WIDJAJA,ID,L,INDONESIAN,INDONESIA,3.624.300,0,3.624.300,"1,35"
31-Mar-2026,RDTX,RODA VIVATEX Tbk,LINDAWATI WIDJAJA,ID,L,INDONESIAN,INDONESIA,3.426.600,0,3.426.600,"1,27"
31-Mar-2026,REAL,REPOWER ASIA INDONESIA Tbk,PT ENAM BERLIAN SINERGI,CP,L,,,0,3.099.480.000,3.099.480.000,"46,72"
31-Mar-2026,REAL,REPOWER ASIA INDONESIA Tbk,PT HARMONI HARUM PROPERTINDO,CP,L,,INDONESIA,1.033.160.000,0,1.033.160.000,"15,57"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,PT. RELIFE PROPERTY,CP,L,,INDONESIA,1.113.600.000,,1.113.600.000,"19,44"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,GHOFAR ROZAQ NAZILA,ID,L,INDONESIAN,INDONESIA,617.120.000,,617.120.000,"10,77"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,PT. RELIFE REALTY INDONESIA,CP,L,,INDONESIA,540.000.000,,540.000.000,"9,43"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,PT. Asia Intrainvesta,CP,L,,INDONESIA,990.600.000,0,990.600.000,"17,29"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,PT NUSA PERKASA INTERNATIONAL,CP,L,,INDONESIA,603.360.000,0,603.360.000,"10,53"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,PT PATRALAND MULIA JAYA,CP,L,,INDONESIA,540.000.000,0,540.000.000,"9,43"
31-Mar-2026,RELF,GRAHA MITRA ASIA Tbk,PT Andromeda Bima Berjaya,CP,L,,INDONESIA,193.274.400,0,193.274.400,"3,37"
31-Mar-2026,RELI,RELIANCE SEKURITAS INDONESIA Tbk,"RELIANCE CAPITAL MANAGEMENT, PT",CP,L,,INDONESIA,1.541.616.135,0,1.541.616.135,"85,65"
31-Mar-2026,RELI,RELIANCE SEKURITAS INDONESIA Tbk,"PT RELIANCE SEKURITAS INDONESIA, TBK",SC,L,,INDONESIA,70.870.600,0,70.870.600,"3,94"
31-Mar-2026,RELI,RELIANCE SEKURITAS INDONESIA Tbk,ANDI GUNAWAN ONG,ID,L,INDONESIAN,INDONESIA,58.521.800,0,58.521.800,"3,25"
31-Mar-2026,RELI,RELIANCE SEKURITAS INDONESIA Tbk,PRIMA INTI MEDIKA. PT,CP,L,,INDONESIA,30.000.000,0,30.000.000,"1,67"
31-Mar-2026,RELI,RELIANCE SEKURITAS INDONESIA Tbk,ASIA KAPITAL PROPERTI PT,CP,L,,INDONESIA,25.766.210,0,25.766.210,"1,43"
31-Mar-2026,RELI,RELIANCE SEKURITAS INDONESIA Tbk,"BCORP INVESTAMA INDONESIA, PT",CP,L,,INDONESIA,22.277.800,0,22.277.800,"1,24"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,AGUS SALIM,ID,L,INDONESIAN,INDONESIAN,0,253.125.000,253.125.000,"17,35"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,EDY NURHAMID AMIN,ID,L,INDONESIAN,INDONESIA,0,210.937.500,210.937.500,"14,46"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,TAUFIK DWICAHYONO,ID,L,INDONESIAN,INDONESIA,0,210.937.500,210.937.500,"14,46"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,FADJAR TRI ANANDA,ID,L,INDONESIAN,INDONESIA,0,168.750.000,168.750.000,"11,56"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,PT PLATINUM BERKAH ABADI,CP,L,,,0,140.625.000,140.625.000,"9,64"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,PT KIAN MEGAH INVESTAMA,CP,L,,,0,140.625.000,140.625.000,"9,64"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,Euw Hendry Ernanto,ID,L,INDONESIAN,INDONESIA,18.870.300,0,18.870.300,"1,29"
31-Mar-2026,RGAS,KIAN SANTANG MULIATAMA Tbk,PT. LIMA PALING UTAMA,CP,L,,INDONESIA,16.775.400,0,16.775.400,"1,15"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,SPANOLA HOLDINGS LTD.,,,,,0,125.000.000,125.000.000,"19,48"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,RICKY UTAMA RAYA,,,,,0,99.192.100,99.192.100,"15,46"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,DENZIN INTERNATIONAL LIMITED,,,,,0,84.095.500,84.095.500,"13,10"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,HERLINA TJHANG,ID,L,INDONESIAN,,31.046.000,0,31.046.000,"4,84"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,GOH POH HENG,ID,F,SINGAPOREAN,SINGAPORE,30.114.500,0,30.114.500,"4,69"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,Hoenijati Tarjono,ID,L,INDONESIAN,,30.000.000,0,30.000.000,"4,67"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,UBS AG SINGAPORE BRANCH,IB,F,,SINGAPORE,19.622.000,0,19.622.000,"3,06"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,EFFENDI GOZALI,,,,,0,19.250.000,19.250.000,"3,00"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,ANDY TANUJAYA,ID,L,INDONESIAN,INDONESIA,19.168.100,0,19.168.100,"2,99"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,RICHARD SAJINO,ID,L,INDONESIAN,INDONESIAN,0,12.500.000,12.500.000,"1,95"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,WINSTON KARIM,ID,L,INDONESIAN,INDONESIA,10.890.900,0,10.890.900,"1,70"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,ARDELLINE LOVERITT E,ID,L,INDONESIAN,INDONESIA,8.337.400,0,8.337.400,"1,30"
31-Mar-2026,RICY,RICKY PUTRA GLOBALINDO Tbk,IR.PHILIPUS AGUS JUWONO,ID,L,INDONESIAN,INDONESIA,6.798.500,0,6.798.500,"1,06"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,PT. SURYA INDAH MUARA PANTAI,CP,L,,INDONESIA,490.597.030,0,490.597.030,"80,54"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,OCBC SECURITIES PRIVATE LIMITED,SC,F,,SINGAPORE,11.413.000,0,11.413.000,"1,87"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,DBS VICKERS SECS SINGAPORE (PTE) LTD A/C CLIENTS,SC,F,,SINGAPORE,9.105.300,0,9.105.300,"1,49"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,GLAS TRUST (SINGAPORE) LTD.,IB,F,,SINGAPORE,8.904.600,0,8.904.600,"1,46"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,KARTIKA HADI,ID,L,INDONESIAN,INDONESIA,8.458.500,0,8.458.500,"1,39"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,LIM IK NEN,ID,L,INDONESIAN,INDONESIA,8.469.000,0,8.469.000,"1,39"
31-Mar-2026,RIGS,RIG TENDERS INDONESIA Tbk,RUDY SUSANTO,ID,L,INDONESIAN,INDONESIA,6.959.100,0,6.959.100,"1,14"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,OT,L,,INDONESIA,8.194.842.171,0,8.194.842.171,"18,18"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,UBS SWITZERLAND AG,IB,F,,SWITZERLAND,4.769.888.939,0,4.769.888.939,"10,58"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,3.784.665.833,0,3.784.665.833,"8,40"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,RETAIL DEVELOPMENT GROUP LIMITED,CP,F,,CAYMAN ISLANDS,2.251.480.000,0,2.251.480.000,"4,99"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT SINAR MAS MULTIARTHA Tbk,CP,L,,INDONESIA,2.200.000.000,0,2.200.000.000,"4,88"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,"CAPITAL LIFE SYARIAH, PT",IS,L,,INDONESIA,1.560.635.600,0,1.560.635.600,"3,46"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT GASA PERDANA CIPTADAYA,CP,L,,INDONESIA,1.395.860.700,0,1.395.860.700,"3,10"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA EMCO MANTAP,MF,L,,INDONESIA,1.189.826.500,0,1.189.826.500,"2,64"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA CAPITAL EQUITY FUND,MF,L,,INDONESIA,869.050.600,0,869.050.600,"1,93"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT WAHANA BERSAMA NUSANTARA,CP,L,,INDONESIA,864.221.800,0,864.221.800,"1,92"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA POOL ADVISTA KAPITAL OPTIMAL,MF,L,,INDONESIA,772.010.000,0,772.010.000,"1,71"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT Yuanta Sekuritas Indonesia,SC,L,,INDONESIA,745.914.350,0,745.914.350,"1,65"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA PACIFIC EQUITY FUND,MF,L,,INDONESIA,619.061.200,0,619.061.200,"1,37"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,Reksa Dana Pan Arcadia Dana Saham Bertumbuh,MF,L,,INDONESIA,610.982.000,0,610.982.000,"1,36"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA EMCO GROWTH FUND,MF,L,,INDONESIA,613.157.800,0,613.157.800,"1,36"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,YUDI DAUNAWATI,,,,,0,613.861.386,613.861.386,"1,36"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT. Victoria Investama Tbk,CP,L,,INDONESIA,519.355.226,0,519.355.226,"1,15"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,ARIEF EFFENDI,ID,L,INDONESIAN,INDONESIA,495.851.900,0,495.851.900,"1,10"
31-Mar-2026,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA SYARIAH EMCO SAHAM SYARIAH BAROKAH,MF,L,,INDONESIA,462.347.200,0,462.347.200,"1,03"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT TANCORP GLOBAL SENTOSA,CP,L,,INDONESIA,508.084.000,12.498.585.200,13.006.669.200,"80,30"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,"TIARA DAMAI SAMUDRA, PT",CP,L,,INDONESIA,657.860.000,0,657.860.000,"4,06"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT RODECO ANUGRAH BUANA,CP,L,,INDONESIA,484.470.600,0,484.470.600,"2,99"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,"BERKAT NIRWANA SENTOSA, PT",CP,L,,INDONESIA,387.094.000,0,387.094.000,"2,39"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,382.650.000,0,382.650.000,"2,36"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT NOVA INVESTAMA MANDIRI,CP,L,,INDONESIA,340.595.200,0,340.595.200,"2,10"
31-Mar-2026,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT PRIMA SARANA ABADI,CP,L,,INDONESIA,215.000.000,0,215.000.000,"1,33"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,REALCO OMEGA INVESTAMA PT,CP,L,,INDONESIA,2.425.000.000,0,2.425.000.000,"77,60"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,PT SAMUEL SEKURITAS INDONESIA,SC,L,,INDONESIA,138.473.900,0,138.473.900,"4,43"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,CAKRA WIJAYA KAPITAL PT,CP,L,,INDONESIA,84.869.600,0,84.869.600,"2,72"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,PT SAMUEL TUMBUH BERSAMA,CP,L,,INDONESIA,77.079.800,0,77.079.800,"2,47"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,EDWIN PRANATA,ID,L,INDONESIAN,INDONESIA,72.500.000,0,72.500.000,"2,32"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,DHANA PRATAMA INVESTAMA PT,CP,L,,INDONESIA,62.474.600,0,62.474.600,"2,00"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,EUNICE M SATYONO,ID,L,INDONESIAN,INDONESIA,51.630.000,0,51.630.000,"1,65"
31-Mar-2026,RLCO,ABADI LESTARI INDONESIA Tbk,INDO ALAM RESOURCES PTE. LTD,OT,F,,SINGAPORE,40.291.200,0,40.291.200,"1,29"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT RMK INVESTAMA,CP,L,,INDONESIA,2.132.693.000,352.307.000,2.485.000.000,"56,80"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT ASA KAPITAL SEJAHTERA,CP,L,,INDONESIA,204.647.600,0,204.647.600,"4,68"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT MITRA INVESTASI GEMILANG,CP,L,,INDONESIA,202.097.100,0,202.097.100,"4,62"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT. ALPHA INVESTASI ASIA,CP,L,,INDONESIA,194.336.000,0,194.336.000,"4,44"
31-Mar-2026,RMKE,RMK ENERGY Tbk,BINA BUANA KAPITAL PT,CP,L,,INDONESIA,189.960.000,0,189.960.000,"4,34"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT CIPTA INVESTA INDONESIA,CP,L,,INDONESIA,183.141.200,0,183.141.200,"4,19"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT GLOBAL MULTI INVESTASI,CP,L,,INDONESIA,147.177.200,0,147.177.200,"3,36"
31-Mar-2026,RMKE,RMK ENERGY Tbk,PT ARTHA DANA INDONESIA,CP,L,,INDONESIA,135.144.100,0,135.144.100,"3,09"
31-Mar-2026,RMKE,RMK ENERGY Tbk,TONY SAPUTRA,ID,L,INDONESIAN,INDONESIA,0,70.000.000,70.000.000,"1,60"
31-Mar-2026,RMKO,ROYALTAMA MULIA KONTRAKTORINDO Tbk,PT RMK INVESTAMA,CP,L,,INDONESIA,156.250.000,0,156.250.000,"12,50"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,LUCIANA,ID,L,INDONESIAN,INDONESIA,387.500.000,0,387.500.000,"27,00"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PO SUN KOK,ID,L,INDONESIAN,INDONESIA,387.499.998,0,387.499.998,"27,00"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT POLLUX HOTELS GROUP TBK,CP,L,,INDONESIA,373.148.100,0,373.148.100,"26,00"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT GOLDEN FLOWER GLOBAL RESOURCES,CP,L,,INDONESIA,62.417.000,0,62.417.000,"4,35"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,BANK JULIUS BAER & CO. LTD,IB,F,,SINGAPORE,60.277.000,0,60.277.000,"4,20"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT GRAHA METTA ARYA,CP,L,,INDONESIA,55.254.000,0,55.254.000,"3,85"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT KARIMUN JAWA PRATAMA,CP,L,,INDONESIA,53.819.000,0,53.819.000,"3,75"
31-Mar-2026,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT SURYA MASINDO,CP,L,,INDONESIA,52.384.000,0,52.384.000,"3,65"
31-Mar-2026,RODA,PIKKO LAND DEVELOPMENT Tbk,NIO YANTONY,ID,L,INDONESIAN,INDONESIA,3.603.968.900,0,3.603.968.900,"26,52"
